age,taille,poids,sport_licence,niveau_etude,region,smoker,revenu_estime_mois,situation_familiale,risque_personnel,loyer_mensuel,montant_pret
64,171.3,75.4,non,aucun,Occitanie,non,2768,marié,0.54,5175.89104031576,5792.573015759032
64,169.2,54.1,non,bac+2,Île-de-France,oui,500,célibataire,0.78,5000.0,9926.050377514526
20,164.6,101.2,oui,bac,Bretagne,non,2154,marié,0.6,10000.0,500.0
74,164.4,45.7,non,doctorat,Bretagne,non,4257,marié,0.61,5175.89104031576,23748.34503953125
58,165.3,88.7,non,aucun,Bretagne,oui,3203,marié,0.99,5175.89104031576,5173.964601236768
24,157.0,76.3,non,bac,Normandie,non,2505,marié,0.61,5175.89104031576,500.0
60,168.1,85.9,non,bac+2,Occitanie,non,1493,divorcé,0.74,5175.89104031576,500.0
30,172.9,80.6,non,bac,Bretagne,oui,3013,veuf,0.58,592.48,500.0
32,171.5,85.6,oui,master,Corse,non,2418,marié,0.38,5175.89104031576,500.0
49,173.7,87.9,oui,master,Corse,oui,790,marié,0.05,5175.89104031576,500.0
35,164.9,86.0,non,aucun,Provence-Alpes-Côte d’Azur,non,4349,marié,0.58,832.14,8355.994554984605
75,165.2,95.5,non,doctorat,Hauts-de-France,non,2196,veuf,0.71,1235.58,21330.65594131299
42,170.0,64.8,non,bac,Île-de-France,oui,1542,célibataire,0.74,5175.89104031576,500.0
36,179.1,70.1,oui,bac+2,Hauts-de-France,oui,3354,marié,0.97,5000.0,500.0
27,175.0,82.2,non,master,Corse,non,3920,veuf,0.77,569.49,16825.738431244456
22,170.0,36.4,non,master,Île-de-France,non,3698,célibataire,0.49,5000.0,40433.70477333382
47,180.1,89.1,non,bac,Bretagne,oui,3214,marié,0.58,10000.0,18717.8816164595
64,183.0,77.3,oui,bac,Bretagne,non,2883,marié,0.26,5175.89104031576,500.0
57,166.2,75.1,oui,bac,Corse,oui,1702,célibataire,0.7,5000.0,500.0
28,164.2,83.5,non,master,Occitanie,non,2889,divorcé,0.7,10000.0,28683.67234130844
56,181.4,76.1,oui,aucun,Bretagne,oui,3304,divorcé,0.16,5000.0,500.0
34,179.6,65.3,non,aucun,Provence-Alpes-Côte d’Azur,non,2494,marié,0.03,371.81,2250.654804270503
63,174.1,65.5,non,bac+2,Provence-Alpes-Côte d’Azur,oui,3742,divorcé,0.1,5175.89104031576,500.0
29,177.6,82.7,oui,bac+2,Auvergne-Rhône-Alpes,non,3251,célibataire,0.36,5175.89104031576,26704.4509994388
48,169.9,60.5,non,aucun,Auvergne-Rhône-Alpes,non,1863,marié,0.54,5000.0,4907.807099402888
30,170.1,76.8,oui,bac,Corse,oui,2761,célibataire,0.11,5175.89104031576,500.0
33,185.0,40.6,non,aucun,Corse,non,500,marié,0.35,10000.0,500.0
34,189.2,65.4,non,bac,Normandie,oui,1641,divorcé,0.15,1085.29,500.0
30,173.9,53.6,oui,doctorat,Île-de-France,non,4286,célibataire,0.46,5175.89104031576,18368.004179279465
53,174.7,72.4,non,aucun,Hauts-de-France,non,1507,marié,0.05,1065.2,500.0
69,175.1,59.5,non,doctorat,Normandie,oui,3052,marié,0.62,5175.89104031576,19712.049442684707
60,154.7,80.0,non,aucun,Occitanie,non,3547,veuf,0.01,843.72,14442.453002230668
73,169.9,63.7,oui,master,Corse,oui,2588,divorcé,0.36,5175.89104031576,2575.3762247651857
71,181.9,59.0,oui,master,Auvergne-Rhône-Alpes,non,1315,célibataire,0.41,5175.89104031576,25167.990580498936
61,168.4,52.6,oui,master,Provence-Alpes-Côte d’Azur,non,1124,marié,0.22,5175.89104031576,24546.01599374482
54,160.4,60.4,oui,bac+2,Bretagne,oui,614,marié,0.76,5000.0,9849.383421178463
50,158.3,68.2,non,doctorat,Île-de-France,oui,3268,célibataire,0.51,10000.0,28253.996824537007
73,167.9,64.5,non,bac+2,Hauts-de-France,oui,3088,marié,0.92,10000.0,500.0
39,175.3,87.0,non,bac+2,Corse,oui,3199,marié,0.96,5175.89104031576,500.0
45,160.4,55.7,oui,master,Corse,non,2966,veuf,0.2,5175.89104031576,20052.945153157478
39,172.6,80.5,non,doctorat,Corse,non,2591,marié,0.6,5175.89104031576,6991.209302249076
44,162.0,65.8,oui,doctorat,Corse,non,3999,veuf,0.06,5000.0,33797.26014296288
43,174.0,61.8,non,bac,Provence-Alpes-Côte d’Azur,oui,4301,marié,0.3,5175.89104031576,4658.640907295284
71,171.5,54.5,oui,master,Auvergne-Rhône-Alpes,non,1629,veuf,0.34,628.71,30298.230009242645
28,162.6,53.0,non,aucun,Hauts-de-France,oui,3630,célibataire,0.24,1222.22,500.0
64,181.1,52.5,oui,doctorat,Corse,oui,892,veuf,0.56,10000.0,6929.155364258053
66,176.2,75.9,non,doctorat,Auvergne-Rhône-Alpes,non,3632,divorcé,0.84,5175.89104031576,22386.45501510794
21,181.6,70.0,oui,aucun,Normandie,non,859,marié,0.13,491.09,500.0
66,191.5,72.0,oui,bac,Occitanie,oui,3363,marié,0.53,5175.89104031576,500.0
68,168.3,56.0,oui,aucun,Bretagne,non,1052,divorcé,0.15,5175.89104031576,500.0
54,173.3,83.1,non,aucun,Provence-Alpes-Côte d’Azur,non,3148,célibataire,0.47,5175.89104031576,17810.42430159744
73,177.0,87.3,oui,master,Normandie,oui,1617,marié,0.27,5175.89104031576,500.0
20,185.8,57.4,non,bac+2,Corse,oui,2838,divorcé,0.64,5175.89104031576,519.7567878760168
33,186.3,84.8,non,bac+2,Occitanie,non,2648,célibataire,0.3,747.15,500.0
53,171.1,91.9,non,aucun,Hauts-de-France,oui,3289,célibataire,0.56,5175.89104031576,500.0
22,171.6,58.6,non,bac,Île-de-France,non,3539,célibataire,0.41,669.42,18882.520099103647
70,181.3,66.5,oui,doctorat,Occitanie,oui,3275,veuf,0.09,10000.0,10657.009645755104
41,163.8,63.1,oui,bac,Corse,oui,2375,marié,0.39,5000.0,500.0
33,166.6,67.9,oui,bac,Bretagne,non,2877,divorcé,0.76,5000.0,13650.821335350236
60,175.5,58.0,non,bac+2,Bretagne,non,2530,marié,0.85,529.92,500.0
27,183.6,49.9,non,bac,Île-de-France,oui,1216,marié,0.48,5175.89104031576,1458.9720162282963
46,159.6,60.9,oui,bac+2,Corse,non,2916,marié,0.36,10000.0,9405.275325568737
54,152.6,94.4,non,aucun,Auvergne-Rhône-Alpes,oui,3077,veuf,0.56,10000.0,500.0
28,176.9,64.2,oui,bac+2,Normandie,oui,1707,marié,0.33,10000.0,1544.9776299236685
36,164.2,58.4,non,bac+2,Corse,non,1776,célibataire,0.91,10000.0,500.0
37,173.5,60.5,non,doctorat,Bretagne,oui,3018,marié,0.26,774.88,500.0
67,173.7,48.0,oui,bac,Normandie,non,2904,marié,0.06,5000.0,21818.014326057244
67,162.5,32.6,non,bac+2,Normandie,non,2717,célibataire,0.19,5000.0,7467.994594520458
63,158.2,76.4,non,master,Occitanie,non,2081,célibataire,0.64,5000.0,500.0
65,170.9,90.8,non,doctorat,Provence-Alpes-Côte d’Azur,non,3427,divorcé,0.91,1216.99,25463.90266401369
19,173.7,66.0,oui,aucun,Normandie,oui,2838,célibataire,0.91,5000.0,500.0
52,174.6,101.3,non,doctorat,Bretagne,oui,5004,marié,0.75,1062.93,500.0
50,176.1,81.9,non,master,Occitanie,oui,3444,marié,0.76,10000.0,500.0
34,168.2,71.7,oui,aucun,Île-de-France,oui,1867,divorcé,0.73,5000.0,8486.497098353308
72,164.7,91.1,oui,bac,Hauts-de-France,non,2279,veuf,0.82,5000.0,500.0
65,178.4,82.4,non,bac,Corse,non,4562,célibataire,0.66,10000.0,500.0
70,159.1,91.2,oui,master,Provence-Alpes-Côte d’Azur,oui,3006,veuf,0.33,10000.0,27941.13820982148
42,171.5,55.9,non,doctorat,Auvergne-Rhône-Alpes,oui,1281,divorcé,0.99,10000.0,12270.147583219556
53,169.8,48.5,non,bac,Île-de-France,oui,4323,marié,0.14,10000.0,500.0
54,178.7,80.0,non,bac+2,Occitanie,oui,1541,veuf,0.54,5175.89104031576,500.0
73,182.1,52.6,non,aucun,Auvergne-Rhône-Alpes,non,1381,divorcé,0.19,5175.89104031576,2584.7053535632613
33,166.6,58.5,non,doctorat,Occitanie,non,4077,veuf,0.83,5175.89104031576,26077.93576725294
72,152.1,71.1,oui,bac+2,Auvergne-Rhône-Alpes,oui,3237,marié,0.31,5000.0,16298.31314982622
47,187.2,59.6,non,aucun,Corse,oui,3136,marié,0.0,5175.89104031576,500.0
42,158.6,75.2,oui,bac+2,Occitanie,oui,2316,marié,0.44,5000.0,21988.910037533744
66,185.8,94.6,non,aucun,Île-de-France,oui,2241,marié,0.06,10000.0,500.0
30,170.1,71.7,oui,aucun,Île-de-France,non,1729,marié,0.84,10000.0,500.0
40,169.2,84.4,oui,aucun,Auvergne-Rhône-Alpes,oui,2658,divorcé,0.41,10000.0,500.0
43,170.3,73.2,oui,master,Occitanie,non,1944,marié,0.63,1244.87,18673.099230573636
38,161.4,78.8,oui,doctorat,Normandie,oui,2620,marié,0.59,5175.89104031576,500.0
64,176.9,92.2,oui,bac,Île-de-France,non,2709,divorcé,0.59,5175.89104031576,31854.61609220786
59,154.0,78.6,non,bac+2,Provence-Alpes-Côte d’Azur,non,4005,divorcé,0.18,5000.0,7114.005798241514
25,182.1,90.2,non,bac,Occitanie,oui,4162,veuf,0.12,411.38,6254.361454987505
65,177.4,79.6,non,master,Corse,oui,537,divorcé,0.53,10000.0,500.0
41,159.9,41.5,non,bac+2,Corse,oui,1084,divorcé,0.35,5000.0,500.0
52,183.0,91.9,oui,doctorat,Corse,oui,2323,marié,0.28,5175.89104031576,8264.122953196402
33,181.2,48.7,oui,aucun,Bretagne,oui,3303,marié,0.51,5000.0,18993.91092492307
70,177.5,70.6,non,aucun,Île-de-France,non,2543,célibataire,0.11,765.94,500.0
40,173.7,52.1,oui,master,Bretagne,non,4923,marié,0.79,5000.0,15286.18935424625
68,185.9,92.0,oui,aucun,Hauts-de-France,oui,608,marié,0.69,5000.0,500.0
29,174.6,38.8,oui,doctorat,Occitanie,non,1878,célibataire,0.67,10000.0,39106.48262913896
51,169.9,57.5,non,master,Île-de-France,oui,805,célibataire,0.29,5000.0,12709.783241195706
25,159.1,77.1,oui,aucun,Provence-Alpes-Côte d’Azur,non,1670,célibataire,0.87,1143.46,10319.83378446013
66,173.4,54.8,oui,aucun,Auvergne-Rhône-Alpes,non,3870,marié,0.46,10000.0,500.0
68,165.0,87.3,oui,bac,Normandie,non,4806,divorcé,0.68,5175.89104031576,3994.9143542769816
65,163.7,66.3,non,master,Bretagne,oui,2583,marié,0.39,1206.72,8754.393352030378
62,164.0,69.0,non,bac,Hauts-de-France,non,2098,veuf,0.9,1540.7,1607.8108590151933
42,159.2,63.5,oui,master,Auvergne-Rhône-Alpes,non,3049,divorcé,0.05,5175.89104031576,10610.938303253277
51,162.9,48.2,non,doctorat,Occitanie,non,2422,marié,0.66,5175.89104031576,23068.558582764505
37,178.6,92.3,oui,doctorat,Auvergne-Rhône-Alpes,non,792,marié,0.43,5000.0,12305.347632143375
48,194.4,78.9,oui,bac,Auvergne-Rhône-Alpes,non,2563,célibataire,0.61,938.16,26485.83199987709
62,161.7,53.3,oui,doctorat,Occitanie,oui,1870,veuf,0.31,5000.0,10221.51750075523
24,153.5,89.9,non,bac,Île-de-France,non,1502,divorcé,0.26,5175.89104031576,500.0
49,169.8,75.6,non,doctorat,Hauts-de-France,oui,2812,veuf,0.61,642.16,500.0
71,167.0,91.7,oui,bac,Bretagne,oui,2160,divorcé,0.72,5000.0,500.0
53,169.6,72.8,oui,aucun,Bretagne,non,3026,célibataire,0.65,5175.89104031576,500.0
42,188.6,72.2,non,doctorat,Île-de-France,non,2316,célibataire,0.88,10000.0,13339.739307496233
41,164.0,57.0,non,bac+2,Île-de-France,oui,4194,marié,0.04,753.48,11672.02678144472
43,162.6,80.1,non,master,Auvergne-Rhône-Alpes,non,3606,divorcé,0.96,10000.0,19188.159511974005
35,179.1,80.2,non,doctorat,Normandie,oui,3665,marié,0.31,5000.0,20065.563282636187
20,168.4,60.7,non,bac,Hauts-de-France,non,500,veuf,0.14,10000.0,500.0
68,157.7,55.3,non,master,Provence-Alpes-Côte d’Azur,oui,2707,veuf,0.35,810.63,14932.80220106614
35,158.5,93.4,non,bac+2,Corse,non,2882,veuf,0.55,5000.0,18781.28222276457
18,173.3,64.3,oui,doctorat,Corse,oui,2613,veuf,0.54,5000.0,7759.622811825928
57,167.1,74.2,oui,bac+2,Bretagne,oui,2674,marié,0.15,5175.89104031576,13269.792319268045
26,153.0,71.4,oui,aucun,Île-de-France,oui,2571,marié,0.12,5000.0,8172.811371970936
45,176.4,62.0,non,bac,Hauts-de-France,non,3522,marié,0.7,10000.0,10780.142713309531
71,172.0,56.5,oui,doctorat,Bretagne,oui,2617,divorcé,0.55,10000.0,500.0
70,173.8,81.2,oui,doctorat,Auvergne-Rhône-Alpes,oui,2051,marié,0.08,5175.89104031576,500.0
63,156.7,82.7,non,doctorat,Normandie,oui,1613,divorcé,0.35,910.62,500.0
74,163.9,66.2,oui,bac+2,Hauts-de-France,oui,500,marié,0.98,720.14,500.0
58,167.4,82.5,oui,doctorat,Hauts-de-France,non,2756,marié,0.93,10000.0,30635.009461287875
74,188.2,84.3,non,bac+2,Île-de-France,oui,1916,marié,0.72,5175.89104031576,6071.73298200115
38,186.0,53.1,non,doctorat,Bretagne,non,3689,marié,0.11,10000.0,25014.71874021579
75,181.2,74.0,oui,bac+2,Corse,oui,4964,divorcé,0.84,746.95,500.0
68,168.3,74.8,oui,bac+2,Occitanie,oui,2466,marié,0.7,10000.0,500.0
66,163.6,56.0,non,bac+2,Normandie,oui,4599,veuf,0.22,1062.74,5896.789751481829
46,152.9,73.1,non,doctorat,Normandie,oui,4087,veuf,0.42,748.36,500.0
64,173.7,69.9,non,aucun,Île-de-France,oui,3407,marié,0.51,1218.81,1644.4383285156105
54,148.3,77.1,non,bac+2,Bretagne,non,500,marié,0.56,1053.24,500.0
32,184.6,77.7,oui,bac+2,Île-de-France,non,4533,marié,0.53,5175.89104031576,27332.867200228557
75,181.2,64.3,oui,bac+2,Bretagne,non,2126,célibataire,0.75,5175.89104031576,30834.4716612322
55,189.7,77.9,non,bac+2,Normandie,non,2958,marié,0.03,5175.89104031576,9016.208528423484
21,166.5,55.8,oui,doctorat,Corse,oui,3818,veuf,0.61,10000.0,14433.805491390402
61,171.0,63.5,non,doctorat,Hauts-de-France,non,3032,célibataire,0.34,342.1,15373.622675384118
28,178.5,66.3,oui,master,Île-de-France,non,2314,marié,0.39,10000.0,14530.970353683157
47,166.3,72.8,non,aucun,Bretagne,non,1476,marié,0.29,5175.89104031576,500.0
30,168.5,77.7,non,doctorat,Hauts-de-France,oui,775,veuf,0.55,5175.89104031576,500.0
35,177.6,78.8,non,bac,Île-de-France,non,2734,célibataire,0.11,5175.89104031576,15752.22101726954
64,171.2,55.0,oui,bac,Hauts-de-France,oui,1184,divorcé,0.83,1216.07,500.0
28,164.1,80.8,non,doctorat,Île-de-France,oui,2375,célibataire,0.23,10000.0,17119.72925128859
27,188.6,83.5,non,doctorat,Île-de-France,oui,4183,marié,0.05,5000.0,3535.5230501697106
63,173.2,78.9,oui,bac+2,Hauts-de-France,non,3767,célibataire,0.42,5000.0,29810.193601587755
24,162.7,63.4,oui,doctorat,Île-de-France,oui,1249,marié,0.43,10000.0,14867.362201326869
34,177.9,93.8,non,bac,Provence-Alpes-Côte d’Azur,non,3246,célibataire,0.78,5175.89104031576,500.0
73,164.2,65.5,oui,bac,Normandie,oui,1927,veuf,0.66,10000.0,500.0
37,169.2,48.1,non,bac+2,Occitanie,non,3742,marié,0.84,1164.64,1233.3010347412635
56,180.0,103.6,oui,master,Hauts-de-France,non,3911,veuf,0.53,5175.89104031576,34503.66042151007
27,169.5,69.1,oui,aucun,Provence-Alpes-Côte d’Azur,non,3261,veuf,0.17,1215.2,21868.74134627085
51,189.8,62.4,non,master,Hauts-de-France,oui,2642,marié,0.08,10000.0,15562.342359634653
55,164.1,76.4,oui,aucun,Corse,non,5320,célibataire,0.52,5000.0,500.0
73,165.5,70.4,oui,bac+2,Corse,non,3229,célibataire,0.09,5175.89104031576,10438.96308227017
47,164.3,55.9,non,aucun,Normandie,oui,3364,marié,0.51,146.07,500.0
60,161.0,56.8,oui,aucun,Corse,non,3189,divorcé,0.43,5175.89104031576,4474.263032204165
51,179.6,89.1,non,master,Provence-Alpes-Côte d’Azur,oui,1446,marié,0.67,5175.89104031576,500.0
49,144.6,30.6,oui,bac+2,Auvergne-Rhône-Alpes,non,2173,marié,0.59,5000.0,500.0
67,142.6,89.1,oui,aucun,Bretagne,oui,2857,veuf,0.95,10000.0,15176.916050975584
64,162.9,42.3,non,bac,Normandie,non,4036,marié,0.47,5175.89104031576,500.0
55,186.0,96.1,oui,bac,Occitanie,non,2670,veuf,0.85,5000.0,18291.12593328733
38,168.4,72.0,oui,master,Normandie,oui,1289,marié,0.37,5000.0,7357.9373615358845
62,166.7,51.4,non,bac,Normandie,oui,3200,veuf,0.06,10000.0,500.0
50,161.8,73.4,non,bac,Normandie,non,3250,marié,0.2,10000.0,14494.65043991803
35,181.9,68.9,oui,bac,Bretagne,non,4665,veuf,0.16,5000.0,29941.62269827406
66,162.1,58.3,oui,aucun,Île-de-France,non,4305,marié,0.1,5000.0,500.0
66,187.4,66.7,oui,bac+2,Bretagne,non,1488,divorcé,0.4,755.17,500.0
53,172.0,82.1,oui,bac+2,Provence-Alpes-Côte d’Azur,non,2735,marié,0.69,10000.0,23276.3300935426
43,189.5,71.6,oui,bac+2,Bretagne,oui,4143,veuf,0.28,5000.0,30143.54412303381
22,171.1,73.1,non,master,Auvergne-Rhône-Alpes,non,2096,veuf,0.35,10000.0,26864.58986507314
38,170.5,61.7,oui,aucun,Bretagne,non,2240,célibataire,0.26,5175.89104031576,500.0
64,157.4,74.9,non,doctorat,Bretagne,oui,1383,célibataire,0.94,5175.89104031576,500.0
25,153.2,82.0,non,bac,Corse,oui,500,marié,0.36,5000.0,500.0
27,175.8,72.2,oui,master,Occitanie,non,2264,veuf,0.61,5175.89104031576,5071.703643372894
35,166.9,78.9,non,doctorat,Île-de-France,non,2154,divorcé,0.62,5175.89104031576,27325.136069052183
75,156.8,106.0,oui,bac,Corse,oui,2054,marié,0.78,5000.0,500.0
21,145.8,52.9,non,aucun,Île-de-France,oui,734,marié,0.39,5000.0,500.0
48,157.6,83.4,non,doctorat,Île-de-France,oui,2092,divorcé,0.79,5000.0,13640.960623018676
58,184.9,72.7,oui,bac,Provence-Alpes-Côte d’Azur,oui,1605,célibataire,0.12,742.18,500.0
68,170.2,88.8,oui,aucun,Normandie,oui,500,célibataire,0.82,596.0,500.0
43,167.5,97.1,non,bac,Île-de-France,non,3173,divorcé,0.07,5175.89104031576,17262.212234972925
24,184.2,83.4,oui,doctorat,Île-de-France,non,500,marié,0.52,5000.0,26038.92114330799
35,177.1,50.9,oui,aucun,Auvergne-Rhône-Alpes,oui,3031,veuf,0.42,10000.0,500.0
62,169.8,73.7,oui,doctorat,Normandie,non,1834,veuf,0.31,5175.89104031576,7548.971043480901
20,163.7,74.1,non,aucun,Île-de-France,oui,3274,divorcé,0.73,5000.0,13980.093217107547
70,193.0,79.7,oui,bac+2,Occitanie,oui,2254,divorcé,0.75,1229.03,500.0
24,169.8,80.5,oui,bac+2,Normandie,non,2309,veuf,0.34,830.89,11581.7510235663
65,164.2,71.1,non,aucun,Provence-Alpes-Côte d’Azur,oui,978,marié,0.47,5175.89104031576,500.0
35,148.8,73.5,oui,doctorat,Auvergne-Rhône-Alpes,oui,2222,marié,0.12,389.79,500.0
59,174.2,48.3,oui,aucun,Normandie,non,2921,célibataire,0.99,5000.0,21174.94636685338
65,175.1,68.6,non,bac+2,Provence-Alpes-Côte d’Azur,non,4066,marié,0.45,10000.0,500.0
50,176.2,48.9,non,bac,Normandie,non,500,marié,0.65,643.7,500.0
40,178.7,69.7,oui,aucun,Hauts-de-France,non,1944,veuf,0.11,5175.89104031576,500.0
65,190.0,56.2,non,doctorat,Provence-Alpes-Côte d’Azur,non,704,célibataire,0.11,574.1,4090.78010762157
66,169.6,63.7,oui,bac,Auvergne-Rhône-Alpes,oui,2329,veuf,0.49,5175.89104031576,12389.29195249126
66,175.4,88.2,oui,master,Auvergne-Rhône-Alpes,oui,1591,veuf,1.0,5175.89104031576,500.0
31,160.1,55.0,oui,doctorat,Occitanie,non,1445,marié,0.24,10000.0,34252.00329841114
64,189.7,60.7,oui,master,Auvergne-Rhône-Alpes,non,1773,divorcé,0.38,5000.0,2578.6947888817244
35,170.7,82.3,non,doctorat,Bretagne,non,2577,célibataire,0.36,5175.89104031576,29216.65217230708
51,171.9,52.7,oui,bac+2,Hauts-de-France,non,4322,divorcé,0.52,721.9,10117.25107103389
24,164.3,92.4,oui,doctorat,Île-de-France,non,3089,divorcé,0.39,5175.89104031576,7508.642920533343
53,178.3,61.7,non,aucun,Corse,oui,2232,marié,0.49,932.7,500.0
54,173.0,53.3,oui,master,Île-de-France,oui,3297,marié,0.23,10000.0,19478.943506469543
35,166.6,80.4,non,doctorat,Occitanie,oui,2513,marié,0.27,5175.89104031576,500.0
59,161.3,62.0,non,master,Île-de-France,oui,2044,marié,0.77,5175.89104031576,500.0
71,149.2,58.3,oui,doctorat,Auvergne-Rhône-Alpes,oui,1961,veuf,0.73,5175.89104031576,28065.76184024373
26,165.5,71.3,oui,master,Île-de-France,non,3284,marié,0.9,5000.0,16602.055445792466
32,163.0,68.4,oui,aucun,Occitanie,non,2572,marié,0.56,5175.89104031576,9705.121224562465
58,171.2,51.1,oui,doctorat,Normandie,oui,2162,divorcé,0.86,697.94,26077.22555259107
53,169.4,63.5,non,doctorat,Normandie,non,2551,marié,0.51,5175.89104031576,19004.534229167806
64,171.5,97.4,oui,aucun,Occitanie,non,2789,veuf,0.03,5175.89104031576,4161.451490489951
27,172.0,63.7,non,aucun,Auvergne-Rhône-Alpes,oui,500,marié,0.72,5000.0,500.0
59,173.3,76.2,non,bac+2,Normandie,non,1557,marié,0.42,814.34,10047.604257119365
59,169.3,76.1,oui,doctorat,Corse,non,1515,marié,0.65,5000.0,15543.01691898503
68,188.2,65.8,oui,master,Hauts-de-France,oui,5233,marié,0.26,5175.89104031576,500.0
49,170.6,48.5,non,doctorat,Provence-Alpes-Côte d’Azur,non,1600,célibataire,0.64,5000.0,500.0
30,175.6,80.8,non,master,Île-de-France,oui,2682,célibataire,0.35,5175.89104031576,500.0
55,181.3,53.7,non,aucun,Île-de-France,non,955,veuf,0.3,1132.83,500.0
55,166.1,72.7,non,bac+2,Normandie,oui,1638,marié,0.16,5000.0,500.0
24,167.1,54.6,non,doctorat,Provence-Alpes-Côte d’Azur,non,2275,célibataire,0.22,5000.0,32535.208361437308
61,159.8,78.8,non,aucun,Corse,oui,2780,divorcé,0.25,5175.89104031576,500.0
38,165.9,74.0,oui,bac,Île-de-France,non,3077,marié,0.62,786.86,500.0
31,163.5,78.9,oui,bac+2,Bretagne,oui,1512,veuf,0.61,5000.0,500.0
26,169.8,82.4,oui,doctorat,Normandie,oui,1692,veuf,0.33,927.6,5970.84779637205
25,174.3,67.2,non,aucun,Île-de-France,non,1225,marié,0.78,5175.89104031576,500.0
19,181.3,120.1,non,bac+2,Bretagne,non,3054,veuf,0.0,1181.22,17924.6301149413
45,163.2,59.3,non,doctorat,Provence-Alpes-Côte d’Azur,non,2232,veuf,0.34,865.88,23352.207366568844
75,167.6,74.6,non,master,Île-de-France,non,2571,célibataire,0.47,1071.62,27875.448859662545
27,177.7,74.2,non,bac+2,Provence-Alpes-Côte d’Azur,non,2663,divorcé,0.86,1110.71,8723.864261166678
48,160.0,77.8,oui,master,Auvergne-Rhône-Alpes,oui,2220,veuf,0.27,5000.0,13445.83232313233
70,164.1,31.9,non,master,Occitanie,non,1667,marié,0.96,5000.0,23217.187045851708
41,168.3,83.8,non,aucun,Auvergne-Rhône-Alpes,non,3049,veuf,0.75,522.91,14313.195955445304
53,171.3,91.4,non,master,Île-de-France,oui,500,marié,0.42,5000.0,500.0
70,170.0,85.7,oui,bac+2,Auvergne-Rhône-Alpes,non,1332,célibataire,0.21,10000.0,3774.8239629487166
54,166.0,77.7,non,aucun,Normandie,oui,2919,divorcé,0.5,5175.89104031576,500.0
63,166.6,73.8,oui,aucun,Provence-Alpes-Côte d’Azur,non,1846,marié,1.0,5000.0,24591.73814287461
33,168.5,77.8,oui,master,Normandie,non,2348,divorcé,0.06,5175.89104031576,500.0
40,171.8,54.6,non,aucun,Île-de-France,oui,3350,divorcé,0.91,5175.89104031576,500.0
75,176.7,65.9,non,doctorat,Corse,oui,662,marié,0.89,5175.89104031576,500.0
36,175.7,86.1,non,master,Bretagne,non,2446,veuf,0.04,5000.0,21641.10650518213
63,176.1,102.5,non,aucun,Normandie,oui,3921,divorcé,0.01,5000.0,500.0
51,172.0,46.0,non,bac+2,Bretagne,oui,1659,divorcé,0.41,5000.0,2317.935732054312
69,171.5,73.9,oui,master,Normandie,non,778,veuf,0.62,979.63,21599.637017454286
74,185.4,95.2,oui,bac,Auvergne-Rhône-Alpes,non,2745,marié,0.22,922.83,20002.17916099368
70,157.1,64.8,non,master,Auvergne-Rhône-Alpes,non,1962,célibataire,0.26,10000.0,19970.144646146367
24,166.1,58.4,oui,master,Bretagne,oui,2904,marié,0.92,10000.0,14923.797057162468
22,165.0,55.8,non,doctorat,Provence-Alpes-Côte d’Azur,oui,3448,célibataire,0.0,5175.89104031576,27504.46512349315
34,159.8,75.8,non,master,Île-de-France,non,1623,marié,0.52,5175.89104031576,21779.99641337549
49,169.9,47.7,oui,aucun,Occitanie,non,500,marié,0.69,5000.0,2675.9226646653487
63,168.0,90.8,oui,bac+2,Auvergne-Rhône-Alpes,oui,4645,veuf,0.17,5000.0,500.0
69,156.9,56.5,non,doctorat,Normandie,oui,3554,marié,0.49,5175.89104031576,18281.47687493528
