age,taille,poids,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,situation_familiale,risque_personnel,date_creation_compte,loyer_mensuel,montant_pret
68,182.4,61.0,non,1,Normandie,non,oui,4065,célibataire,0.24,2020-11-04,808.29,17602.745150823277
63,162.6,65.5,oui,1,Provence-Alpes-Côte d’Azur,oui,non,1929,divorcé,0.55,2021-05-16,5000.0,500.0
67,185.2,72.7,oui,2,Provence-Alpes-Côte d’Azur,non,non,2536,veuf,0.08,2022-05-04,10000.0,1317.5446060193783
73,156.5,45.7,non,4,Auvergne-Rhône-Alpes,oui,oui,1616,,0.81,2023-11-07,1180.23,10961.14240068078
59,151.9,100.0,non,2,Bretagne,oui,non,2976,,0.22,2021-04-06,5175.89104031576,500.0
66,177.1,41.6,oui,0,Corse,oui,non,1900,célibataire,0.59,2022-12-18,10000.0,500.0
60,155.6,73.7,oui,0,Île-de-France,non,oui,3579,marié,0.87,2024-02-26,5175.89104031576,17535.458832323646
36,168.0,73.2,oui,0,Auvergne-Rhône-Alpes,non,non,3616,veuf,0.28,2020-05-11,5175.89104031576,500.0
25,170.1,71.7,non,0,Provence-Alpes-Côte d’Azur,oui,oui,2813,divorcé,0.33,2022-05-14,5175.89104031576,500.0
69,160.2,79.8,oui,3,Occitanie,non,oui,1727,divorcé,0.07,2020-01-26,5175.89104031576,19319.196148001323
18,172.1,65.1,non,1,Auvergne-Rhône-Alpes,oui,non,1205,marié,0.99,2024-02-27,5175.89104031576,500.0
49,174.5,70.5,non,3,Corse,non,non,3751,,0.52,2024-12-07,5175.89104031576,500.0
58,165.2,73.8,non,4,Bretagne,non,non,3429,,0.72,2020-04-10,5175.89104031576,500.0
30,172.7,65.4,non,0,Bretagne,non,non,2329,célibataire,0.23,2025-01-06,5000.0,500.0
56,177.0,52.3,non,4,Corse,oui,oui,2692,veuf,0.29,2023-10-02,10000.0,3398.056868350395
23,142.0,69.1,non,3,Corse,oui,non,4409,marié,0.43,2020-04-15,10000.0,500.0
72,175.8,77.2,non,4,Provence-Alpes-Côte d’Azur,non,oui,4219,divorcé,0.8,2020-04-13,792.73,30210.38076884105
65,173.1,62.1,non,0,Occitanie,non,non,2895,marié,0.8,2023-07-21,5000.0,500.0
53,172.8,98.2,oui,1,Île-de-France,non,non,3578,,0.75,2024-10-31,5175.89104031576,500.0
50,172.1,70.5,non,0,Île-de-France,oui,non,1043,célibataire,0.26,2021-10-01,5000.0,500.0
20,186.0,69.8,oui,3,Occitanie,non,non,500,,0.43,2023-01-04,545.06,500.0
34,172.0,76.6,non,4,Île-de-France,non,oui,1234,célibataire,0.88,2024-07-05,5175.89104031576,37222.27624402957
52,178.5,76.6,non,0,Île-de-France,oui,non,1671,,0.21,2020-03-05,1053.58,500.0
46,186.3,58.8,oui,4,Corse,oui,non,2888,divorcé,0.63,2023-06-03,5175.89104031576,500.0
21,162.0,59.3,non,3,Auvergne-Rhône-Alpes,oui,non,4411,célibataire,0.01,2024-02-11,5175.89104031576,500.0
19,169.1,74.3,non,2,Auvergne-Rhône-Alpes,non,oui,4536,célibataire,0.23,2024-05-12,10000.0,22791.084281492807
60,153.8,67.8,oui,4,Bretagne,non,oui,819,veuf,0.9,2023-02-16,5175.89104031576,30067.215410477864
71,179.3,53.7,oui,0,Île-de-France,non,oui,2070,célibataire,0.12,2022-05-04,5175.89104031576,17545.045868818048
48,171.5,60.2,non,4,Auvergne-Rhône-Alpes,oui,oui,2493,veuf,0.72,2023-10-11,5000.0,20817.4575589118
34,171.6,50.9,oui,0,Corse,oui,non,3049,célibataire,0.75,2023-08-15,10000.0,500.0
54,161.3,54.5,non,0,Bretagne,non,oui,1873,veuf,0.97,2022-02-05,10000.0,14792.258324997892
24,161.5,48.0,non,2,Corse,non,oui,3798,célibataire,0.23,2021-06-22,5000.0,3405.217002031489
32,172.8,76.6,oui,1,Hauts-de-France,oui,oui,1483,,0.87,2021-02-14,5175.89104031576,7843.56251375298
36,188.7,46.0,non,1,Hauts-de-France,oui,non,2852,célibataire,0.23,2020-11-14,809.31,500.0
28,163.3,55.2,oui,4,Hauts-de-France,non,oui,2490,marié,0.21,2021-09-02,648.02,26040.882828038008
63,169.9,73.6,non,0,Corse,oui,oui,2251,divorcé,0.16,2022-03-12,1049.02,500.0
41,171.0,46.3,oui,3,Provence-Alpes-Côte d’Azur,oui,non,500,,0.81,2020-01-16,10000.0,500.0
56,169.4,66.9,non,2,Provence-Alpes-Côte d’Azur,non,non,606,marié,0.14,2023-07-11,10000.0,500.0
27,158.0,69.9,non,1,Auvergne-Rhône-Alpes,oui,oui,3188,célibataire,0.17,2023-03-18,5000.0,6150.042727113279
41,163.2,47.5,non,4,Auvergne-Rhône-Alpes,non,non,1930,veuf,0.12,2021-09-17,5000.0,7578.677506458355
25,177.2,68.9,non,3,Provence-Alpes-Côte d’Azur,non,non,500,marié,0.88,2021-02-22,10000.0,500.0
64,184.8,77.7,oui,0,Île-de-France,non,oui,3751,,0.69,2024-06-22,5175.89104031576,20588.76654653692
53,159.9,46.5,oui,2,Corse,non,oui,4049,divorcé,0.15,2022-07-23,864.71,11689.62746170505
46,162.6,56.7,oui,3,Bretagne,oui,oui,3178,,0.11,2022-01-21,10000.0,20706.61052436241
56,159.1,91.1,oui,2,Île-de-France,non,oui,3662,veuf,0.31,2023-06-21,518.47,21289.91839041732
39,173.0,74.8,non,3,Bretagne,oui,oui,1359,célibataire,0.18,2022-02-14,5175.89104031576,500.0
24,162.6,82.1,non,0,Bretagne,oui,oui,1528,veuf,0.58,2022-11-12,5175.89104031576,500.0
63,158.7,63.9,non,0,Normandie,non,oui,2999,divorcé,0.6,2021-09-26,525.36,5645.743153641728
67,188.8,53.5,oui,4,Normandie,oui,non,4070,veuf,0.95,2022-06-14,5000.0,2634.683636496404
38,172.6,64.1,non,0,Provence-Alpes-Côte d’Azur,non,oui,2221,célibataire,0.05,2021-04-19,10000.0,3636.270510115138
55,169.4,63.5,oui,3,Normandie,non,oui,2350,célibataire,0.74,2023-04-06,10000.0,23561.000208170462
67,156.7,69.7,non,0,Hauts-de-France,non,oui,1478,marié,0.36,2020-05-12,1327.19,500.0
75,172.0,57.9,oui,3,Corse,oui,non,4229,,0.71,2022-08-06,5175.89104031576,500.0
59,162.8,69.7,non,4,Bretagne,non,non,2871,divorcé,0.75,2024-02-19,5000.0,1779.1326697419652
65,179.4,50.8,non,0,Normandie,oui,oui,2485,,0.48,2020-06-05,5175.89104031576,500.0
55,186.5,76.9,non,3,Provence-Alpes-Côte d’Azur,oui,non,3081,célibataire,0.14,2025-06-04,5000.0,500.0
62,156.9,63.3,oui,0,Hauts-de-France,non,oui,4311,veuf,0.78,2023-12-16,10000.0,9290.88006606122
18,175.6,68.7,oui,0,Auvergne-Rhône-Alpes,non,non,2671,célibataire,0.06,2025-05-03,639.59,500.0
51,162.7,64.5,oui,4,Provence-Alpes-Côte d’Azur,non,non,2758,célibataire,0.45,2021-11-10,5000.0,15612.25503983592
68,170.2,64.2,oui,0,Bretagne,oui,non,1744,veuf,0.52,2022-10-19,1026.02,500.0
55,166.2,75.1,non,3,Provence-Alpes-Côte d’Azur,non,non,2925,divorcé,0.16,2023-08-18,5175.89104031576,500.0
74,182.2,77.6,non,4,Île-de-France,oui,non,785,marié,0.6,2023-09-28,10000.0,500.0
21,156.5,79.6,oui,1,Auvergne-Rhône-Alpes,non,non,1486,veuf,0.86,2020-10-02,5000.0,500.0
58,179.0,77.5,oui,3,Corse,non,non,3712,divorcé,0.98,2020-08-03,5175.89104031576,500.0
33,172.2,75.3,non,2,Auvergne-Rhône-Alpes,non,non,2322,divorcé,0.65,2025-02-25,5000.0,500.0
48,171.3,84.2,non,1,Normandie,non,non,2486,célibataire,0.45,2025-02-06,10000.0,500.0
68,162.7,35.6,non,4,Occitanie,non,non,2012,,0.99,2020-03-31,506.64,3044.5654542881616
70,164.0,77.9,non,1,Bretagne,oui,oui,3454,,0.57,2021-08-19,5000.0,11411.63837833595
63,166.5,52.1,non,1,Occitanie,oui,non,4144,veuf,0.55,2021-02-02,10000.0,500.0
34,175.0,64.4,non,4,Hauts-de-France,oui,non,2368,marié,0.81,2022-10-20,5000.0,500.0
43,174.3,37.3,non,1,Normandie,oui,oui,3728,célibataire,0.41,2020-02-10,10000.0,1239.7332161618597
55,181.3,63.1,non,2,Île-de-France,oui,oui,5381,,0.91,2024-08-08,10000.0,20285.71703516849
69,176.4,71.6,oui,2,Provence-Alpes-Côte d’Azur,non,oui,2083,marié,0.87,2024-11-08,5000.0,20821.972562863903
33,164.9,88.2,oui,2,Île-de-France,non,non,2790,divorcé,0.42,2022-12-05,10000.0,500.0
27,159.8,85.6,oui,3,Île-de-France,oui,oui,2983,,0.01,2020-05-10,10000.0,28780.99777655068
40,183.8,77.4,oui,3,Provence-Alpes-Côte d’Azur,oui,non,3677,marié,0.23,2020-10-17,5000.0,14474.01181532304
26,162.3,61.5,oui,3,Provence-Alpes-Côte d’Azur,non,oui,2564,marié,0.75,2020-02-15,5175.89104031576,21735.303398241387
73,160.5,70.3,non,1,Bretagne,non,oui,4028,divorcé,0.59,2022-05-03,5175.89104031576,18298.694122291112
35,165.4,94.8,oui,0,Provence-Alpes-Côte d’Azur,non,oui,3465,célibataire,0.28,2020-02-10,10000.0,16018.562486023637
43,170.2,79.3,oui,2,Provence-Alpes-Côte d’Azur,non,oui,2562,,0.78,2021-02-24,5175.89104031576,27460.961336772674
29,179.9,49.7,non,2,Bretagne,non,oui,4361,marié,0.56,2022-07-02,5000.0,22040.55911743361
29,181.4,83.0,oui,2,Corse,oui,oui,4239,célibataire,0.76,2023-03-17,5000.0,11620.182209556868
62,143.4,66.6,non,3,Hauts-de-France,non,non,1610,divorcé,0.26,2020-06-09,5175.89104031576,500.0
73,176.7,51.5,oui,0,Provence-Alpes-Côte d’Azur,non,oui,2288,veuf,0.85,2022-06-05,10000.0,14163.752625122825
74,174.0,65.8,oui,0,Normandie,oui,non,2453,veuf,0.07,2023-12-07,10000.0,500.0
73,163.3,67.2,oui,1,Corse,oui,non,851,marié,0.09,2020-07-29,604.3,500.0
18,152.8,57.5,non,0,Occitanie,oui,oui,2829,,0.25,2022-11-09,5175.89104031576,7172.698675956677
31,171.2,85.0,non,3,Provence-Alpes-Côte d’Azur,oui,non,1710,célibataire,0.22,2021-05-05,902.69,500.0
46,166.1,84.7,non,2,Occitanie,non,non,2733,divorcé,0.07,2024-12-31,5175.89104031576,500.0
32,173.4,80.2,non,3,Provence-Alpes-Côte d’Azur,non,oui,3140,marié,0.36,2023-01-15,5000.0,25804.57376723502
68,166.8,55.8,non,4,Bretagne,non,non,3822,,0.14,2021-07-23,5175.89104031576,9236.974544372835
54,158.6,69.2,oui,0,Auvergne-Rhône-Alpes,oui,oui,2937,divorcé,0.17,2021-09-07,10000.0,8714.812576638831
19,176.3,67.6,non,4,Île-de-France,oui,non,3543,veuf,0.06,2020-03-08,5000.0,500.0
61,174.2,49.1,oui,2,Bretagne,oui,oui,3008,,0.94,2020-08-22,5175.89104031576,16233.503687503098
25,178.7,54.6,non,3,Auvergne-Rhône-Alpes,oui,oui,663,marié,0.45,2024-06-03,597.19,7892.259969746159
73,184.0,61.1,non,0,Auvergne-Rhône-Alpes,oui,oui,1847,divorcé,0.14,2020-02-12,5000.0,500.0
41,171.4,81.6,oui,1,Île-de-France,non,oui,1437,marié,0.82,2020-02-18,859.54,17938.206859744096
67,157.5,72.6,oui,3,Auvergne-Rhône-Alpes,oui,oui,4499,,0.24,2024-06-09,5000.0,27757.07286397715
21,166.4,83.3,oui,0,Normandie,oui,non,3061,veuf,0.36,2021-09-17,10000.0,500.0
72,176.1,87.2,non,3,Corse,oui,non,908,célibataire,0.74,2022-03-30,5175.89104031576,500.0
34,197.8,61.6,oui,3,Provence-Alpes-Côte d’Azur,non,oui,2231,célibataire,0.63,2023-11-14,287.17,36505.366031213474
39,173.4,66.8,non,2,Auvergne-Rhône-Alpes,oui,oui,3185,marié,0.2,2024-10-26,5175.89104031576,18176.21999552685
62,146.2,63.4,oui,3,Île-de-France,oui,oui,500,célibataire,0.05,2020-05-24,5175.89104031576,18672.718706990217
34,165.5,88.6,non,1,Corse,oui,non,1250,divorcé,0.21,2023-03-15,1346.23,500.0
25,162.9,70.8,non,3,Île-de-France,non,oui,3912,marié,0.21,2024-09-07,1071.03,30288.82670482222
69,173.7,71.4,non,0,Auvergne-Rhône-Alpes,oui,oui,1582,veuf,0.78,2021-12-17,5175.89104031576,500.0
51,165.5,90.5,oui,2,Normandie,oui,oui,1731,célibataire,0.53,2021-05-03,516.18,1933.380223703169
28,155.3,75.0,non,4,Auvergne-Rhône-Alpes,non,oui,3189,,0.29,2021-08-25,847.33,33105.49895519164
53,194.0,69.8,oui,1,Île-de-France,oui,non,4267,célibataire,0.4,2024-10-29,617.61,1371.3502338962446
42,166.0,50.2,oui,4,Auvergne-Rhône-Alpes,non,oui,2051,marié,0.93,2020-11-24,767.15,35233.927736663914
46,166.0,55.9,oui,2,Île-de-France,non,non,4141,veuf,0.66,2020-04-10,5000.0,10073.290791595377
62,170.8,75.0,oui,1,Corse,non,non,3602,divorcé,0.4,2022-09-30,5175.89104031576,500.0
34,177.9,77.3,non,2,Provence-Alpes-Côte d’Azur,non,non,2376,,0.56,2024-10-03,5175.89104031576,500.0
67,183.0,62.4,non,2,Bretagne,oui,oui,3079,célibataire,0.08,2022-11-07,10000.0,9401.63644078708
35,157.3,58.3,oui,1,Normandie,oui,oui,2096,divorcé,0.74,2020-11-14,1129.98,500.0
70,163.6,81.4,non,2,Île-de-France,non,oui,4339,,0.67,2022-03-12,882.68,27343.438488085216
32,188.2,61.4,non,0,Normandie,non,oui,3575,célibataire,0.29,2023-03-29,5175.89104031576,2266.3416046222064
53,166.4,67.3,oui,0,Normandie,non,oui,3662,divorcé,0.11,2022-03-05,892.53,7596.396083664771
33,182.2,41.6,oui,3,Auvergne-Rhône-Alpes,oui,oui,3158,célibataire,0.68,2025-03-20,5000.0,21825.65185590192
28,184.7,73.0,oui,1,Occitanie,oui,oui,1836,marié,0.91,2020-01-11,5175.89104031576,8525.467165236723
50,176.9,84.3,non,0,Occitanie,oui,oui,2558,,0.02,2022-05-01,1304.73,500.0
60,183.3,90.7,oui,2,Normandie,non,non,2157,marié,0.73,2023-04-04,986.92,500.0
54,171.1,55.7,non,4,Île-de-France,non,oui,1708,marié,0.69,2020-01-07,5000.0,22391.779815250644
47,181.5,80.9,oui,4,Île-de-France,oui,oui,1503,marié,0.68,2024-05-22,5000.0,32134.828918881223
41,172.0,66.9,oui,4,Île-de-France,oui,non,2315,célibataire,0.29,2021-10-25,879.01,13746.639606810038
19,176.8,89.1,non,0,Normandie,oui,non,694,divorcé,0.43,2024-12-20,5000.0,500.0
30,186.8,54.6,oui,1,Auvergne-Rhône-Alpes,oui,oui,3529,célibataire,0.55,2025-05-26,10000.0,18066.72041747846
48,168.8,94.8,oui,2,Normandie,non,non,4242,veuf,0.19,2021-10-17,868.56,580.0323597140433
62,173.3,75.6,non,3,Auvergne-Rhône-Alpes,oui,oui,3634,marié,0.93,2025-01-18,5000.0,18094.90172010177
27,170.4,58.9,non,0,Provence-Alpes-Côte d’Azur,oui,oui,2303,,0.95,2024-08-26,10000.0,500.0
66,167.8,76.4,non,1,Île-de-France,oui,oui,1759,marié,0.83,2024-11-21,10000.0,10508.958169952964
49,171.7,64.8,oui,3,Corse,non,non,2369,divorcé,0.16,2023-12-12,10000.0,500.0
68,180.7,78.0,non,4,Île-de-France,non,non,3317,marié,0.15,2024-01-04,5175.89104031576,9461.168778528594
48,173.4,84.6,non,1,Hauts-de-France,non,oui,1542,célibataire,0.37,2020-05-03,5175.89104031576,500.0
46,149.0,58.6,oui,2,Hauts-de-France,oui,oui,1726,célibataire,0.26,2024-03-09,10000.0,500.0
37,169.1,53.7,non,3,Bretagne,oui,oui,500,veuf,0.62,2022-05-23,5175.89104031576,5094.284227560223
69,154.7,84.0,oui,4,Occitanie,non,oui,4653,,0.41,2021-11-26,5175.89104031576,28626.23311421219
45,164.1,92.8,oui,0,Occitanie,non,non,2661,,0.47,2022-03-09,5175.89104031576,500.0
20,172.2,76.2,oui,4,Provence-Alpes-Côte d’Azur,non,oui,3384,marié,0.64,2021-02-13,5175.89104031576,38761.03403719308
26,172.4,71.7,oui,2,Occitanie,oui,non,956,,0.31,2020-08-07,5175.89104031576,500.0
53,172.2,77.0,non,3,Provence-Alpes-Côte d’Azur,non,oui,500,marié,0.42,2022-02-16,5175.89104031576,6791.945868893442
58,175.9,70.9,non,2,Provence-Alpes-Côte d’Azur,oui,non,1520,veuf,0.76,2022-12-18,10000.0,500.0
43,158.5,64.4,non,1,Île-de-France,oui,oui,500,marié,0.28,2020-06-04,5175.89104031576,500.0
21,191.0,61.6,non,4,Bretagne,non,oui,2191,marié,0.41,2020-12-12,718.04,27084.63411382942
56,171.4,103.6,oui,3,Corse,oui,oui,3629,,0.57,2021-07-19,5175.89104031576,5142.341555462631
45,160.6,71.4,oui,0,Bretagne,non,oui,4574,,0.25,2024-08-30,5175.89104031576,16813.329769241922
26,189.4,52.4,non,4,Île-de-France,non,oui,3268,célibataire,0.1,2020-05-18,298.11,35839.806260067395
35,179.6,75.4,non,1,Île-de-France,oui,oui,3103,veuf,0.8,2020-06-01,1204.87,10856.91282140522
37,175.0,42.4,non,0,Occitanie,non,oui,5232,célibataire,0.81,2020-06-18,5000.0,5018.281552408887
72,166.4,60.9,non,4,Hauts-de-France,oui,non,3922,célibataire,0.01,2021-07-31,1037.66,500.0
60,181.7,104.1,oui,0,Hauts-de-France,oui,oui,1146,divorcé,0.19,2021-08-03,10000.0,500.0
29,167.4,76.8,non,1,Normandie,non,oui,3986,,0.43,2022-09-14,1289.58,13136.35075059826
59,170.3,75.0,non,4,Corse,oui,oui,5501,célibataire,0.79,2021-08-22,10000.0,20069.891635762317
46,176.8,42.5,oui,0,Provence-Alpes-Côte d’Azur,non,oui,3872,divorcé,0.77,2020-01-18,5175.89104031576,13848.160540080662
36,175.0,64.2,oui,1,Auvergne-Rhône-Alpes,non,oui,2489,veuf,0.73,2022-11-16,5000.0,16951.603550852673
58,172.2,69.5,oui,2,Auvergne-Rhône-Alpes,oui,non,1108,célibataire,0.28,2021-07-26,5175.89104031576,500.0
38,173.1,71.8,oui,3,Corse,oui,non,2174,divorcé,0.09,2023-06-29,1022.56,500.0
37,168.9,65.5,non,3,Hauts-de-France,oui,non,665,divorcé,0.89,2020-03-07,5175.89104031576,500.0
71,154.1,64.7,non,4,Île-de-France,non,oui,4420,divorcé,0.27,2020-05-29,960.54,37936.02218782731
73,177.0,69.1,oui,3,Provence-Alpes-Côte d’Azur,non,oui,2039,divorcé,0.54,2023-09-21,1036.54,35840.32499839171
20,174.3,58.8,oui,0,Provence-Alpes-Côte d’Azur,oui,oui,500,marié,0.0,2024-11-06,820.66,500.0
24,160.5,74.7,non,0,Occitanie,oui,non,2843,marié,0.73,2025-01-31,5175.89104031576,500.0
41,178.7,64.9,oui,1,Auvergne-Rhône-Alpes,non,non,2739,célibataire,0.17,2021-09-17,5175.89104031576,500.0
39,172.4,81.1,non,2,Hauts-de-France,non,non,3150,divorcé,0.01,2023-07-22,5175.89104031576,500.0
57,162.0,77.9,oui,1,Bretagne,oui,non,1984,divorcé,0.89,2025-02-22,588.21,500.0
62,174.0,91.3,non,1,Auvergne-Rhône-Alpes,oui,oui,910,veuf,0.41,2021-03-10,5175.89104031576,500.0
52,160.8,81.4,non,2,Île-de-France,non,non,1376,,0.05,2024-03-07,5175.89104031576,500.0
48,184.9,76.7,non,1,Bretagne,non,oui,889,,0.25,2021-12-31,10000.0,4122.098974657722
25,175.8,59.7,oui,1,Provence-Alpes-Côte d’Azur,non,oui,1503,divorcé,0.7,2023-09-11,5000.0,19262.618653466987
31,170.0,75.6,non,0,Bretagne,oui,oui,2882,divorcé,0.44,2023-06-23,767.55,4958.093848446732
60,174.0,98.9,non,1,Provence-Alpes-Côte d’Azur,non,oui,2260,,0.92,2020-11-30,5000.0,16332.531480122769
70,173.1,62.0,oui,2,Auvergne-Rhône-Alpes,oui,oui,1839,veuf,0.37,2020-08-06,5175.89104031576,8834.20723482096
56,155.7,96.3,oui,4,Île-de-France,non,oui,4384,marié,0.44,2024-10-03,5175.89104031576,35892.406702366265
59,186.6,56.1,non,0,Bretagne,non,non,2409,divorcé,0.75,2021-08-31,5000.0,500.0
40,163.2,81.4,non,2,Auvergne-Rhône-Alpes,non,oui,500,veuf,0.62,2021-02-07,906.95,10970.335139378954
68,157.0,69.5,non,2,Occitanie,oui,oui,4333,veuf,0.27,2025-05-24,5175.89104031576,12376.522311569031
23,169.8,73.3,oui,4,Corse,non,non,1357,célibataire,0.05,2024-09-21,1081.79,500.0
59,145.7,80.9,non,3,Bretagne,oui,non,1631,célibataire,0.32,2024-07-12,742.66,500.0
20,161.0,47.3,oui,0,Bretagne,non,oui,500,veuf,0.0,2021-02-02,5175.89104031576,13974.147005918265
74,176.9,64.9,non,4,Normandie,oui,oui,2310,célibataire,0.14,2023-04-15,1001.08,11388.527697418902
61,162.6,44.6,non,4,Hauts-de-France,non,oui,3813,,0.66,2021-01-30,5000.0,21288.389851588887
56,181.2,78.1,oui,4,Corse,non,non,4274,,0.34,2022-12-23,5175.89104031576,3576.960700280952
68,164.2,86.0,non,3,Corse,non,oui,2292,veuf,0.68,2022-06-08,1043.66,541.0945926663508
68,169.7,67.5,non,0,Île-de-France,non,non,500,,0.94,2022-06-21,5000.0,500.0
63,159.5,47.5,non,1,Provence-Alpes-Côte d’Azur,oui,oui,1248,,0.46,2021-08-22,5175.89104031576,500.0
40,171.6,57.6,oui,0,Bretagne,oui,oui,2457,marié,0.32,2024-02-19,5175.89104031576,4834.071649902603
62,160.1,69.9,oui,2,Normandie,non,oui,2944,divorcé,0.15,2025-01-04,873.97,24807.49331799818
30,168.4,87.7,non,1,Normandie,oui,oui,3285,,0.07,2023-06-29,10000.0,500.0
68,161.1,68.1,non,1,Normandie,non,oui,500,célibataire,0.62,2020-07-16,5175.89104031576,500.0
27,171.0,60.8,non,2,Hauts-de-France,oui,oui,1787,marié,0.09,2023-10-16,5175.89104031576,500.0
70,167.2,60.2,oui,1,Provence-Alpes-Côte d’Azur,non,non,3297,veuf,0.79,2024-07-23,5000.0,894.3353290959652
36,177.8,73.1,non,4,Normandie,non,non,2368,,0.17,2022-08-06,5000.0,500.0
53,182.4,72.2,oui,1,Corse,non,oui,1627,veuf,0.27,2024-01-13,5175.89104031576,500.0
22,160.6,88.6,oui,3,Auvergne-Rhône-Alpes,oui,oui,858,veuf,0.23,2024-05-08,5175.89104031576,3195.0854436875466
25,165.7,71.9,non,2,Occitanie,oui,oui,2265,,0.85,2023-02-10,5175.89104031576,7247.651956085897
73,167.5,71.4,oui,0,Bretagne,non,oui,500,,0.16,2023-12-09,5175.89104031576,19189.593052364064
26,159.4,73.2,oui,0,Auvergne-Rhône-Alpes,non,oui,2391,,0.08,2024-07-04,5000.0,13452.185153603868
19,184.6,86.2,non,4,Provence-Alpes-Côte d’Azur,oui,non,4252,célibataire,0.27,2022-04-07,5000.0,500.0
47,174.4,83.7,oui,3,Bretagne,oui,oui,1537,célibataire,0.35,2023-12-07,886.96,25491.392829455865
55,169.8,59.3,oui,0,Hauts-de-France,non,oui,500,marié,0.99,2020-03-20,5175.89104031576,500.0
75,178.7,88.6,oui,4,Auvergne-Rhône-Alpes,oui,oui,2005,divorcé,0.52,2021-02-19,10000.0,21602.03131321096
54,178.4,53.3,oui,4,Île-de-France,non,non,2511,célibataire,0.59,2024-05-04,5175.89104031576,24904.077258647285
67,171.8,59.5,oui,3,Occitanie,oui,oui,2345,célibataire,0.19,2023-06-24,5000.0,12026.43769876255
24,168.9,51.9,oui,2,Normandie,non,oui,3231,veuf,0.62,2024-09-12,791.72,26039.687483253965
41,155.3,69.7,non,3,Auvergne-Rhône-Alpes,oui,oui,1989,célibataire,0.11,2022-08-09,5175.89104031576,6617.7104756558
75,170.2,98.4,non,4,Bretagne,oui,oui,4245,veuf,0.99,2023-02-16,10000.0,30728.05297987601
62,175.3,69.9,oui,4,Normandie,non,oui,2442,,0.17,2022-02-28,811.8,40604.01818676693
48,174.4,61.0,non,4,Normandie,non,oui,1131,célibataire,0.06,2024-01-09,5000.0,18195.158740213275
60,172.5,71.2,oui,3,Normandie,non,non,4911,,0.75,2022-01-02,10000.0,11116.069428926814
52,173.7,71.3,oui,1,Normandie,oui,non,4589,,0.55,2025-05-22,10000.0,500.0
41,156.3,59.6,oui,3,Corse,non,oui,3877,,0.69,2021-01-10,5000.0,24453.461863581266
42,178.1,93.9,non,0,Hauts-de-France,non,non,1637,veuf,0.09,2024-09-20,292.94,500.0
29,187.2,76.4,non,2,Occitanie,non,non,4282,veuf,0.77,2024-02-11,901.63,500.0
46,166.7,63.8,non,4,Occitanie,oui,oui,2274,veuf,0.89,2020-02-15,10000.0,16434.10507499428
46,173.0,76.7,non,3,Normandie,non,oui,4112,,0.07,2021-10-13,5175.89104031576,30351.331916078558
55,175.2,44.7,non,3,Provence-Alpes-Côte d’Azur,oui,oui,987,,0.02,2021-02-14,5000.0,13882.841056177624
63,174.1,65.7,non,3,Provence-Alpes-Côte d’Azur,non,oui,1106,,0.93,2021-09-08,10000.0,17470.91347498265
20,173.6,55.9,oui,4,Occitanie,non,oui,4060,célibataire,0.19,2024-03-27,5000.0,36404.34786527911
52,154.6,75.6,non,3,Hauts-de-France,oui,oui,3933,divorcé,0.19,2021-10-04,5000.0,13819.589570110342
67,156.7,95.2,oui,3,Hauts-de-France,non,oui,1867,veuf,0.79,2023-04-08,5175.89104031576,16761.22188423294
67,179.9,73.1,oui,4,Île-de-France,oui,oui,1152,,0.29,2023-08-28,5175.89104031576,27408.556867513897
29,179.8,55.1,non,1,Auvergne-Rhône-Alpes,oui,oui,2175,,0.66,2022-09-10,5175.89104031576,500.0
71,178.8,56.0,non,2,Normandie,non,non,3447,,0.87,2023-11-29,5000.0,500.0
23,166.8,106.0,oui,1,Hauts-de-France,non,non,716,divorcé,0.71,2025-01-13,5000.0,500.0
29,174.2,62.6,non,3,Normandie,non,oui,1423,,0.91,2022-02-05,5175.89104031576,13663.08375723242
40,163.9,91.6,oui,2,Corse,oui,non,2741,célibataire,0.01,2020-02-24,5175.89104031576,500.0
60,173.9,74.6,oui,1,Hauts-de-France,non,oui,4276,divorcé,0.15,2022-05-27,5175.89104031576,16040.427506050592
58,151.3,81.4,non,3,Hauts-de-France,non,non,3772,,0.37,2023-03-01,5175.89104031576,500.0
26,170.5,77.9,non,4,Île-de-France,oui,oui,657,célibataire,0.43,2022-05-22,5175.89104031576,13996.712302238768
38,172.4,103.0,oui,0,Bretagne,oui,non,2421,divorcé,0.81,2025-04-18,280.84,500.0
75,162.6,44.7,non,2,Auvergne-Rhône-Alpes,oui,non,2505,,0.91,2022-04-21,1043.82,500.0
46,176.6,58.6,non,4,Hauts-de-France,oui,oui,3696,veuf,0.61,2021-05-10,881.14,11085.036744239263
69,150.4,86.4,non,0,Île-de-France,oui,non,2686,veuf,0.0,2023-09-21,975.93,500.0
41,180.6,53.5,oui,0,Provence-Alpes-Côte d’Azur,non,non,2226,divorcé,0.56,2022-01-01,741.03,500.0
57,163.5,97.9,oui,1,Normandie,oui,oui,3183,célibataire,0.87,2025-02-24,5175.89104031576,11329.728378623
49,169.0,66.1,oui,3,Bretagne,oui,non,2558,,0.93,2021-02-09,5000.0,1207.6940848372165
74,200.6,44.9,oui,0,Hauts-de-France,non,oui,2763,,0.86,2022-04-01,5175.89104031576,7352.232342529196
